company,rankWithinCompany,libraryId,advertiser,started,adLink,screenshot,searchQuery,copy
MET Interior,2,1275178841326069,Met Interior,1 Feb 2026,https://www.facebook.com/ads/library/?id=1275178841326069,ad_screenshots/MET_Interior_1275178841326069_advertiser_fallback.svg,advertiser:@met.interior,"METINTERIOR.COM.SG
Complimentary Design Consultation"
MET Interior,3,752318164249326,Met Interior,28 Aug 2025,https://www.facebook.com/ads/library/?id=752318164249326,ad_screenshots/MET_Interior_752318164249326_advertiser_fallback.svg,advertiser:@met.interior,"Join our team of designers and shape spaces that makes a statement. Whether you’re seasoned or just starting out, we value your creativity. Mentorship, diverse projects, and incentives await. 📩 Send your resume to info@metinterior.sg
Join our team of designers and shape spaces that makes a statement.
Whether you’re seasoned or just starting out, we value your creativity.
Mentorship, diverse projects, and incentives await.
📩 Send your resume to info@metinterior.sg"
MET Interior,4,1065313702256108,Met Interior,28 Aug 2025,https://www.facebook.com/ads/library/?id=1065313702256108,ad_screenshots/MET_Interior_1065313702256108_advertiser_fallback.svg,advertiser:@met.interior,"Join our passionate team of designers and unlock a world of creativity and innovation! 🎨✨ Whether you're a seasoned pro or just starting your design journey, we welcome your unique talents. Mentorship, diverse projects, and attractive incentives await. It's time to shape spaces and make your mark. Send us your resumes today! 💼✉️
#InteriorDesignersWanted #JoinOurTeam #CreativeJourney"
MET Interior,5,1413236273876715,Met Interior,1 Feb 2026,https://www.facebook.com/ads/library/?id=1413236273876715,ad_screenshots/MET_Interior_1413236273876715_advertiser_fallback.svg,advertiser:@met.interior,"METINTERIOR.COM.SG
Complimentary Design Consultation"
MET Interior,6,1333329781977976,Met Interior,6 May 2026,https://www.facebook.com/ads/library/?id=1333329781977976,ad_screenshots/MET_Interior_1333329781977976_advertiser_fallback.svg,advertiser:@met.interior,"From the glass-framed kitchen to the integrated storage and softly lit niches, the design focuses on clarity, flow, and everyday comfort. Start your hassle-free journey with us. DM for Complimentary Interior Design Consultation✨
From the glass-framed kitchen to the integrated storage and softly lit niches, the design focuses on clarity, flow, and everyday comfort.
Start your hassle-free journey with us. DM for Complimentary Interior Design Consultation✨"
MET Interior,7,3861347437506937,Met Interior,6 May 2026,https://www.facebook.com/ads/library/?id=3861347437506937,ad_screenshots/MET_Interior_3861347437506937_advertiser_fallback.svg,advertiser:@met.interior,"Grounded in tatami, shaped by Japandi calm.
Visit Instagram profile"
MET Interior,8,944578938342645,Met Interior,6 May 2026,https://www.facebook.com/ads/library/?id=944578938342645,ad_screenshots/MET_Interior_944578938342645_advertiser_fallback.svg,advertiser:@met.interior,"Muted stone, ambient glow, everyday luxury."
MET Interior,9,2026549551597587,Met Interior,6 May 2026,https://www.facebook.com/ads/library/?id=2026549551597587,ad_screenshots/MET_Interior_2026549551597587_advertiser_fallback.svg,advertiser:@met.interior,"A comfortable, conducive space makes all the difference. A bright, airy Japandi corner with layered function — workspace, bookshelf, and a quiet tatami rest spot.
A comfortable, conducive space makes all the difference.
A bright, airy Japandi corner with layered function — workspace, bookshelf, and a quiet tatami rest spot."
MET Interior,10,1484518073686697,Met Interior,6 May 2026,https://www.facebook.com/ads/library/?id=1484518073686697,ad_screenshots/MET_Interior_1484518073686697_advertiser_fallback.svg,advertiser:@met.interior,"Grounded in tatami, shaped by Japandi calm."
Edgeline Planners @ IMM Mall,1,1439785937436025,Edgeline Planners,27 Apr 2026,https://www.facebook.com/ads/library/?id=1439785937436025,ad_screenshots/Edgeline_Planners_IMM_Mall_1439785937436025_advertiser_fallback.svg,advertiser:@edgeline_planners,"Thoughtful design is the highest form of hospitality. Start your home journey with us.
Let’s define your sanctuary."
Edgeline Planners @ IMM Mall,2,883547174742120,Edgeline Planners,30 Apr 2026,https://www.facebook.com/ads/library/?id=883547174742120,ad_screenshots/Edgeline_Planners_IMM_Mall_883547174742120_advertiser_fallback.svg,advertiser:@edgeline_planners,"Can a home have 3 dogs and a Luxury Living without the mess?
-
For most working couples in Singapore,
the dream of a Quiet Luxury home often feels at odds
with the reality of active pets.
When designer Jay first met this couple in
their River Valley condo,
the challenge was clear:
how do we create a sanctuary that respects
their professional need for calm without
restricting their love for their dogs?
Instead of choosing pet-proof furniture
that looked industrial,
Jay applied Material Logic.
/ The Wood: Vertical-slatted American Walnut for height and rhythm.
/ The Layout: A low-profile sectional that preserves the architectural flow.
/ The Soul: The essence of Song Chi (松弛感)—a home that breathes.
This is the essence of Song Chi (松弛感).
It is the relief of coming home to a space that breathes.
Every detail, from the soft recessed lighting to the tactile wood grain,
was chosen to quiet the mind.
With a 25-year legacy, Edgeline Planners doesn't just renovate;
we solve the friction between your lifestyle and your four walls.
Comment 'DOGS' if you want to
see our pet-friendly material cheatsheet,
or 'RENO' to start your own transformation.
The Epitome of Good Design
Experience our vision of quiet luxury:
📍 Office / IMM Mall #03-132/133
📍 Showroom / 136 Tembeling Road
🌐 Explore:
#EdgelinePlanners #QuietLuxury #RiverValleyCondo #InteriorDesignSG #SingaporeInteriorDesign #WarmMinimalism #SongChi #MaterialLogic #WarmMinimalism #CustomJoinery #松弛感 #静奢风 #LivingRoomInspo"
Edgeline Planners @ IMM Mall,3,2040247923589278,Edgeline Planners,30 Apr 2026,https://www.facebook.com/ads/library/?id=2040247923589278,ad_screenshots/Edgeline_Planners_IMM_Mall_2040247923589278_advertiser_fallback.svg,advertiser:@edgeline_planners,"Can a high-end sanctuary actually be dog-friendly?
Most luxury homes sacrifice comfort for style,
but for this River Valley sanctuary,
designer Jay utilized Material Logic to create a
masterpiece that welcomes three French Bulldogs
without losing its Quiet Luxury soul.
The journey begins with vertical-slatted American Walnut
that draws the eye upward to create height and rhythm,
seamlessly leading into a low-profile sectional designed
to host the whole family without
breaking the room’s architectural flow.
This is the true essence of Song Chi (松弛感)—
a home that breathes with you.
From the precision of the recessed lighting to
the tactile warmth of the wood grain,
every detail is refined for the modern working couple
who refuses to choose between elegance and their pets.
Planning a renovation? Comment ""RENO"" below.
#EdgelinePlanners #QuietLuxury #RiverValleyCondo #SongChi #MaterialLogic #InteriorDesignSG #BespokeInteriors #松弛感 #静奢风"
Swiss Interior Design,1,4244070192471826,Swiss Interior,25 Mar 2026,https://www.facebook.com/ads/library/?id=4244070192471826,ad_screenshots/Swiss_Interior_Design_4244070192471826_advertiser_fallback.svg,advertiser:@swissinterior,Visit Instagram Profile
Swiss Interior Design,2,1600210457946293,Swiss Interior,29 Mar 2026,https://www.facebook.com/ads/library/?id=1600210457946293,ad_screenshots/Swiss_Interior_Design_1600210457946293_advertiser_fallback.svg,advertiser:@swissinterior,"100+ homes viewed. Countless weekends spent. And still, nothing felt right. Most people would have settled. Yvonne didn't. Instead, she kept searching until she walked through the door of this Bukit Timah condo and felt something she hadn't felt in any of the others. What was it? Tap below to read the full story.
100+ homes viewed. Countless weekends spent. And still, nothing felt right.
Most people would have settled. Yvonne didn't. Instead, she kept searching until she walked through the door of this Bukit Timah condo and felt something she hadn't felt in any of the others.
What was it? Tap below to read the full story."
Swiss Interior Design,3,1853550251968507,Swiss Interior,25 Mar 2026,https://www.facebook.com/ads/library/?id=1853550251968507,ad_screenshots/Swiss_Interior_Design_1853550251968507_advertiser_fallback.svg,advertiser:@swissinterior,"In a modern luxe home, lighting is not just functional. It is part of the overall design. Notice how the warm glow behind the wardrobe’s reeded glass panels creates a soft, diffused light that feels like a luxury boutique hotel. In the dining area, the sculptural chandelier does more than light up the table. It becomes the visual centre of the room. Lighting is thoughtfully layered through ambient, accent and task sources so the home feels elegant and well balanced at any time of day. At Swiss Interior, lighting design is never an afterthought. It is one of the most important ways we bring a modern luxe space to life. The difference is something you feel the moment you step into the home. If you are planning to renovate your home, check out Swiss Interior and discover how thoughtful lighting design can transform the way your space looks and feels. ✨
In a modern luxe home, lighting is not just functional. It is part of the overall design.
Notice how the warm glow behind the wardrobe’s reeded glass panels creates a soft, diffused light that feels like a luxury boutique hotel. In the dining area, the sculptural chandelier does more than light up the table. It becomes the visual centre of the room. Lighting is thoughtfully layered through ambient, accent and task sources so the home feels elegant and well balanced at any time of day.
At Swiss Interior, lighting design is never an afterthought. It is one of the most important ways we bring a modern luxe space to life. The difference is something you feel the moment you step into the home.
If you are planning to renovate your home, check out Swiss Interior and discover how thoughtful lighting design can transform the way your space looks and feels. ✨"
Swiss Interior Design,4,1614238023271822,Swiss Interior,24 Mar 2026,https://www.facebook.com/ads/library/?id=1614238023271822,ad_screenshots/Swiss_Interior_Design_1614238023271822_advertiser_fallback.svg,advertiser:@swissinterior,"Home isn't just four walls. It's the morning light that falls just right, the corner that tells a story, the detail that only you would notice. ✨ The team at Swiss Interior had the privilege of transforming Yvonne Lim's home. And today, she's opening the doors to show you the result. Every room, every finish, every design choice was born from a deep desire to create something truly extraordinary. From the moment you step through the front door, you feel it. A space so thoughtfully crafted, so full of soul, that it takes your breath away. This isn't just a beautifully designed home. This is a dream, made real. Come take a peek inside. 🏡 👇 Watch the full tour and discover the beauty that unfolds behind every door.
Home isn't just four walls.
It's the morning light that falls just right, the corner that tells a story, the detail that only you would notice. ✨
The team at Swiss Interior had the privilege of transforming Yvonne Lim's home. And today, she's opening the doors to show you the result.
Every room, every finish, every design choice was born from a deep desire to create something truly extraordinary. From the moment you step through the front door, you feel it. A space so thoughtfully crafted, so full of soul, that it takes your breath away. This isn't just a beautifully designed home. This is a dream, made real.
Come take a peek inside. 🏡
👇 Watch the full tour and discover the beauty that unfolds behind every door."
Swiss Interior Design,5,939902248593550,Swiss Interior,25 Mar 2026,https://www.facebook.com/ads/library/?id=939902248593550,ad_screenshots/Swiss_Interior_Design_939902248593550_advertiser_fallback.svg,advertiser:@swissinterior,"Every great interior starts with one simple question: how should this space make you feel?
At Swiss Interior, that question guides every design decision. It is why we pair elegant marble surfaces with the warmth of natural wood. It is why we design cabinetry that blends into the wall to keep spaces clean and uncluttered. We layer lighting such as ambient, task and accent so a room transitions beautifully from day to night. We also choose textures and colours that create a sense of calm.
Great design is not about chasing trends. It is about understanding how space, light, materials and proportion come together to feel truly yours. It is knowing when to add and when to take away.
From the statement TV feature wall to thoughtfully styled shelves, from an open plan kitchen that flows into the living area to a quiet corner that becomes your favourite spot, every inch is thoughtfully considered.
Because a well designed home is not a luxury. It is the standard you deserve.
If you are planning to renovate your home, check out Swiss Interior and see how we can design a space that truly fits the way you live.
🏠 HDB or condo, we design for the way you live."
Swiss Interior Design,6,2377184849458343,Swiss Interior,25 Mar 2026,https://www.facebook.com/ads/library/?id=2377184849458343,ad_screenshots/Swiss_Interior_Design_2377184849458343_advertiser_fallback.svg,advertiser:@swissinterior,"Imagine ending every single day like this.
Stepping into a bedroom so calm, so beautiful, and so completely yours that the moment you walk in, the rest of the world fades away. The soft glow of a pendant light warms the room. A headboard rises all the way to the ceiling, wrapping the space in quiet luxury. Curtains filter the last of the evening light perfectly. It is a bedroom that does not just look like it belongs in a magazine. It feels like the sanctuary you have always deserved.
Just next door is a study that inspires you to sit down and do your best work. Your favourite pieces are thoughtfully lit and displayed in a way that makes them feel important, because they are.
This is the home you have been dreaming about. A home where every corner feels purposeful and every room feels thoughtfully planned, and every morning you wake up grateful for the life you are living. Swiss Interior makes that dream a reality, one beautifully designed space at a time.
If you are planning to renovate your home, check out Swiss Interior and start creating a space you will love coming back to every day. ✨"
Swiss Interior Design,7,819738807867022,Swiss Interior,28 Apr 2026,https://www.facebook.com/ads/library/?id=819738807867022,ad_screenshots/Swiss_Interior_Design_819738807867022_advertiser_fallback.svg,advertiser:@swissinterior,"Welcome to this Scandinavian-inspired home, a minimalist home that was designed around one simple concept: less clutter, more life.
This is one of 3,000+ homes we've transformed across Singapore. And in 12+ years, not a single one looks the same. Every space is designed around the people living in it, down to the last detail.
And the job doesn't stop when the renovation does. Every home we design comes with after-sales support, so you're taken care of long after move-in day.
Curious what something like this would look like for your home?
Book a free consultation call with us to learn more, via the form below✨"
Swiss Interior Design,8,2729211920789573,Swiss Interior,4 May 2026,https://www.facebook.com/ads/library/?id=2729211920789573,ad_screenshots/Swiss_Interior_Design_2729211920789573_advertiser_fallback.svg,advertiser:@swissinterior,"At Swiss Interior, every space is designed around your needs and daily routine. Because your home should be uniquely yours. ✅ CaseTrust accredited ✅ 3,000+ homes transformed across Singapore ✅ After-sales support, even after renovation completion If you've been putting off renovating because you don't know where to start, that's exactly what our free consultation is for. Click the button below to reach out to our team. Kick-start your renovation today ✨
At Swiss Interior, every space is designed around your needs and daily routine. Because your home should be uniquely yours.
✅ CaseTrust accredited
✅ 3,000+ homes transformed across Singapore
✅ After-sales support, even after renovation completion
If you've been putting off renovating because you don't know where to start, that's exactly what our free consultation is for.
Click the button below to reach out to our team. Kick-start your renovation today ✨"
Swiss Interior Design,9,951587491133011,Swiss Interior,28 Apr 2026,https://www.facebook.com/ads/library/?id=951587491133011,ad_screenshots/Swiss_Interior_Design_951587491133011_advertiser_fallback.svg,advertiser:@swissinterior,"Take a peek into Nic's day as an Interior Designer, the routine, the work, and what keeps him going.
Every home he designs starts with a real conversation. Because good design isn't just about how the home looks, it's about how the design works for the homeowners living in it.
What Nic loves most is getting to know the people behind each project, because once you understand how someone lives day to day, everything just clicks into place.
This is one of 3,000+ homes we've transformed across Singapore. And in 12+ years, not a single one looks the same. Every space is designed around the people living in it, down to the last detail.
And the job doesn't stop when the renovation does. Every home we design comes with after-sales support, so you're taken care of long after move-in day.
If you're thinking about renovating and don't know where to start, book a free consultation with our team today via the form below 👇"
Swiss Interior Design,10,849643507507685,Swiss Interior,4 May 2026,https://www.facebook.com/ads/library/?id=849643507507685,ad_screenshots/Swiss_Interior_Design_849643507507685_advertiser_fallback.svg,advertiser:@swissinterior,"At Swiss Interior, every space is designed around your needs and daily routine. Because your home should be uniquely yours. ✅ CaseTrust accredited ✅ 3,000+ homes transformed across Singapore ✅ After-sales support, even after renovation completion If you've been putting off renovating because you don't know where to start, that's exactly what our free consultation is for. Click the button below to reach out to our team. Kick-start your renovation today ✨
At Swiss Interior, every space is designed around your needs and daily routine. Because your home should be uniquely yours.
✅ CaseTrust accredited
✅ 3,000+ homes transformed across Singapore
✅ After-sales support, even after renovation completion
If you've been putting off renovating because you don't know where to start, that's exactly what our free consultation is for.
Click the button below to reach out to our team. Kick-start your renovation today ✨"
OVON Design (Balestier),1,691943863997926,OVON design,2 Apr 2026,https://www.facebook.com/ads/library/?id=691943863997926,ad_screenshots/OVON_Design_Balestier_691943863997926_advertiser_fallback.svg,advertiser:@ovon_design,"Designing your home isn’t just about how it looks, it’s how it feels to live in every day. Most homeowners don’t lack ideas, they just don’t know what works. That’s where we come in. If you’re planning your space, explore how we design homes that actually work for everyday living.
Designing your home isn’t just about how it looks, it’s how it feels to live in every day.
Most homeowners don’t lack ideas, they just don’t know what works. That’s where we come in. If you’re planning your space, explore how we design homes that actually work for everyday living."
OVON Design (Balestier),2,26320044750956441,OVON design,16 Apr 2026,https://www.facebook.com/ads/library/?id=26320044750956441,ad_screenshots/OVON_Design_Balestier_26320044750956441_advertiser_fallback.svg,advertiser:@ovon_design,"Are you an Interior Design Consultant looking for your next opportunity? We’re expanding our team and looking for motivated designers who enjoy working with homeowners and bringing renovation visions to life. If you’re passionate about design and ready to grow, apply with us today.
Are you an Interior Design Consultant looking for your next opportunity?
We’re expanding our team and looking for motivated designers who enjoy working with homeowners and bringing renovation visions to life.
If you’re passionate about design and ready to grow, apply with us today."
OVON Design (Balestier),3,1630882818202149,OVON design,5 May 2026,https://www.facebook.com/ads/library/?id=1630882818202149,ad_screenshots/OVON_Design_Balestier_1630882818202149_advertiser_fallback.svg,advertiser:@ovon_design,"A home where music doesn‘t just play—it actually lives 🎹
For Vanessa, the piano is where she teaches, plays, and shares those quiet, wonder-filled moments with her toddler. We didn’t just find a spot for the keys; we built the entire home around them.
From the foyer’s circular cutout that perfectly frames the first note you see to the curved ceilings that carry the sound through the house, every inch is designed to celebrate her craft. It’s a beautiful reminder that your home should be a stage for the things you love most.
Crescendo House
Location: PLANTATION CRESCENT
Type: HDB - 5 Room"
OVON Design (Balestier),4,2449143142248558,OVON design,5 May 2026,https://www.facebook.com/ads/library/?id=2449143142248558,ad_screenshots/OVON_Design_Balestier_2449143142248558_advertiser_fallback.svg,advertiser:@ovon_design,"A home where music doesn‘t just play—it actually lives 🎹 For Vanessa, the piano is where she teaches, plays, and shares those quiet, wonder-filled moments with her toddler. We didn’t just find a spot for the keys; we built the entire home around them. From the foyer’s circular cutout that perfectly frames the first note you see to the curved ceilings that carry the sound through the house, every inch is designed to celebrate her craft. It’s a beautiful reminder that your home should be a stage for the things you love most. Is there a ”centerpiece“ in your life that your home should be built around?
A home where music doesn‘t just play—it actually lives 🎹
For Vanessa, the piano is where she teaches, plays, and shares those quiet, wonder-filled moments with her toddler. We didn’t just find a spot for the keys; we built the entire home around them.
From the foyer’s circular cutout that perfectly frames the first note you see to the curved ceilings that carry the sound through the house, every inch is designed to celebrate her craft. It’s a beautiful reminder that your home should be a stage for the things you love most.
Is there a ”centerpiece“ in your life that your home should be built around?"
OVON Design (Balestier),5,1805857730390498,OVON design,5 May 2026,https://www.facebook.com/ads/library/?id=1805857730390498,ad_screenshots/OVON_Design_Balestier_1805857730390498_advertiser_fallback.svg,advertiser:@ovon_design,"Most people see a vast, empty BTO and think “more walls.” We saw a blank sheet of music waiting for a melody.
Vanessa and her husband needed their new home to balance her piano teaching, a growing toddler, and their shared love of music. Instead of cutting up the space with heavy partitions, we used curved ceilings and smart lighting to define the zones naturally.
It transformed a standard open floor plan into a fluid sanctuary where the grand piano finally has room to breathe.
Save this if you’re looking to define your open-plan home without closing it off. 🕊️
—
Crescendo House
Location: PLANTATION CRESCENT
Type: HDB - 5 Room
#interiordesign #pianoteacher #bto"
OVON Design (Balestier),6,1307499311315943,OVON design,5 May 2026,https://www.facebook.com/ads/library/?id=1307499311315943,ad_screenshots/OVON_Design_Balestier_1307499311315943_advertiser_fallback.svg,advertiser:@ovon_design,"A home where music doesn‘t just play—it actually lives 🎹
For Vanessa, the piano is where she teaches, plays, and shares those quiet, wonder-filled moments with her toddler. We didn’t just find a spot for the keys; we built the entire home around them.
From the foyer’s circular cutout that perfectly frames the first note you see to the curved ceilings that carry the sound through the house, every inch is designed to celebrate her craft. It’s a beautiful reminder that your home should be a stage for the things you love most.
Is there a ”centerpiece“ in your life that your home should be built around?
——
Crescendo House
Location: PLANTATION CRESCENT
Type: HDB - 5 Room
#interiordesign #bto #pianoteacher"
Space Factor Pte Ltd,1,834607532235832,Space Factor,1 Apr 2026,https://www.facebook.com/ads/library/?id=834607532235832,ad_screenshots/Space_Factor_Pte_Ltd_834607532235832_advertiser_fallback.svg,advertiser:@spacefactor_interior,"BOUTIQUE INTERIOR DESIGN | SHORT CONSULTATION ✨
📍 SPACE FACTOR INTERIOR | SINGAPORE
At Space Factor Interior, we listen, we create.
Whether you’re renovating an HDB, condo, or landed property, our team delivers a home that reflects your vision and exceeds expectations.
What you can expect:
✔️ Personalized design for your home and lifestyle 🔥
✔️ Practical planning to improve daily living 🔥
✔️ Quality workmanship by our in-house team
✔️ A smooth, fuss-free renovation experience
⭐️ Book a SHORT Design Consultation and let us help you reimagine your space.
—
📍 SPACE FACTOR INTERIOR
122 Eunos Ave 7 #08-02/03
Richfield Industrial Centre, Singapore 409575
📩 Inbox us or book your SHORT consultation today
📱 WhatsApp: +65 9853 3659"
Space Factor Pte Ltd,2,1295061745458243,Space Factor,8 May 2026,https://www.facebook.com/ads/library/?id=1295061745458243,ad_screenshots/Space_Factor_Pte_Ltd_1295061745458243_advertiser_fallback.svg,advertiser:@spacefactor_interior,"BOUTIQUE INTERIOR DESIGN | SHORT CONSULTATION ✨
📍 SPACE FACTOR INTERIOR | SINGAPORE
At Space Factor Interior, we listen, we create.
Whether you’re renovating an HDB, condo, or landed property, our team delivers a home that reflects your vision and exceeds expectations.
What you can expect:
✔️ Personalized design for your home and lifestyle 🔥
✔️ Practical planning to improve daily living 🔥
✔️ Quality workmanship by our in-house team
✔️ A smooth, fuss-free renovation experience
⭐️ Book a SHORT Design Consultation and let us help you reimagine your space.
—
📍 SPACE FACTOR INTERIOR
122 Eunos Ave 7 #08-02/03
Richfield Industrial Centre, Singapore 409575
📩 Inbox us or book your SHORT consultation today
📱 WhatsApp: +65 9853 3659"
Space Factor Pte Ltd,3,1501520461621831,Space Factor,8 May 2026,https://www.facebook.com/ads/library/?id=1501520461621831,ad_screenshots/Space_Factor_Pte_Ltd_1501520461621831_advertiser_fallback.svg,advertiser:@spacefactor_interior,"BOUTIQUE INTERIOR DESIGN | SHORT CONSULTATION ✨
📍 SPACE FACTOR INTERIOR | SINGAPORE
At Space Factor Interior, we listen, we create.
Whether you’re renovating an HDB, condo, or landed property, our team delivers a home that reflects your vision and exceeds expectations.
What you can expect:
✔️ Personalized design for your home and lifestyle 🔥
✔️ Practical planning to improve daily living 🔥
✔️ Quality workmanship by our in-house team
✔️ A smooth, fuss-free renovation experience
⭐️ Book a SHORT Design Consultation and let us help you reimagine your space.
—
📍 SPACE FACTOR INTERIOR
122 Eunos Ave 7 #08-02/03
Richfield Industrial Centre, Singapore 409575
📩 Inbox us or book your SHORT consultation today
📱 WhatsApp: +65 9853 3659"
SEIJI Interior,1,1317964440215119,SEIJI Interior,21 Apr 2026,https://www.facebook.com/ads/library/?id=1317964440215119,ad_screenshots/SEIJI_Interior_1317964440215119_advertiser_fallback.svg,advertiser:@seijiinterior,"Walkthrough of this Parisian themed home!
Moving away from the typical layout, we created a private transition of spaces that flows into a light-filled living heart.
Project: 306 PUNGGOL
Style: PARISIAN
Type: 4RM BTO"
SEIJI Interior,2,1419118440227482,SEIJI Interior,11 Mar 2026,https://www.facebook.com/ads/library/?id=1419118440227482,ad_screenshots/SEIJI_Interior_1419118440227482_advertiser_fallback.svg,advertiser:@seijiinterior,"For this 5-room BTO, we embraced an Organic Modern aesthetic, layering creamy whites with warm oak to create a “cloud-like” sanctuary.
Project: 306A Tengah
Type: 5RM BTO"
SEIJI Interior,3,949035427734434,SEIJI Interior,21 Apr 2026,https://www.facebook.com/ads/library/?id=949035427734434,ad_screenshots/SEIJI_Interior_949035427734434_advertiser_fallback.svg,advertiser:@seijiinterior,"From sunlit mornings to moody evenings.
This integrated mirror and LED display is always OOTD ready.
Project: 216C BIDADARI
Style: EARTHY MODERN
Type: 4RM BTO"
SEIJI Interior,4,2445482252554283,SEIJI Interior,27 Mar 2026,https://www.facebook.com/ads/library/?id=2445482252554283,ad_screenshots/SEIJI_Interior_2445482252554283_advertiser_fallback.svg,advertiser:@seijiinterior,"Finding beauty in the details.
In this project, the combination of dark walnut and rounded carpentry creates a sense of groundedness and calm.
Strategic storage niches ensure that even the busiest family home can maintain a clean, minimalist look.
Project: 589 PASIR RIS
Style: MODERN CONTEMPORARY
Type: 5RM BTO"
SEIJI Interior,5,955186244073460,SEIJI Interior,21 Apr 2026,https://www.facebook.com/ads/library/?id=955186244073460,ad_screenshots/SEIJI_Interior_955186244073460_advertiser_fallback.svg,advertiser:@seijiinterior,"An overview of this chic Parisian home, shaped by a unique layout.
Project: 306 PUNGGOL
Style: PARISIAN
Type: 4RM RESALE"
SEIJI Interior,6,26245181878511627,SEIJI Interior,2 May 2026,https://www.facebook.com/ads/library/?id=26245181878511627,ad_screenshots/SEIJI_Interior_26245181878511627_advertiser_fallback.svg,advertiser:@seijiinterior,"Our take on Earthy Modernism at Bidadari.
We paired sintered stone and limewash with dark wood tones to keep things grounded. From the curved island to the walk-in wardrobe, it's all about that balance of a sophisticated look and a relaxed, ""unfiltered"" feel.
Project: 216C BIDADARI
Style: EARTHY MODERN
Type: 4RM BTO"
SEIJI Interior,7,2748712655469640,SEIJI Interior,21 Apr 2026,https://www.facebook.com/ads/library/?id=2748712655469640,ad_screenshots/SEIJI_Interior_2748712655469640_advertiser_fallback.svg,advertiser:@seijiinterior,"Romanticizing the everyday✨
Project: 306 PUNGGOL
Style: PARISIAN
Type: 4RM BTO"
Areana Creation Pte Ltd,1,1206617171605949,Areana Creation Interior Design,12 Jan 2026,https://www.facebook.com/ads/library/?id=1206617171605949,ad_screenshots/Areana_Creation_Pte_Ltd_1206617171605949_advertiser_fallback.svg,advertiser:@areanacreation,"ᴀ ꜱᴘᴀᴄᴇ ᴅᴇꜱɪɢɴᴇᴅ ꜰᴏʀ ꜱʟᴏᴡɪɴɢ ᴅᴏᴡɴ. Warm timber tones, layered lighting, and a low coffee table give the room a tranquil, grounded atmosphere 🍵 Project // 311 Ubi Ave Designer // Joreen Lau
ᴀ ꜱᴘᴀᴄᴇ ᴅᴇꜱɪɢɴᴇᴅ ꜰᴏʀ ꜱʟᴏᴡɪɴɢ ᴅᴏᴡɴ.
Warm timber tones, layered lighting, and a low coffee table give the room a tranquil, grounded atmosphere 🍵
Project // 311 Ubi Ave
Designer // Joreen Lau"
Areana Creation Pte Ltd,2,1366176611969592,Areana Creation Interior Design,28 Apr 2026,https://www.facebook.com/ads/library/?id=1366176611969592,ad_screenshots/Areana_Creation_Pte_Ltd_1366176611969592_advertiser_fallback.svg,advertiser:@areanacreation,"The homeowners wanted a space that could host gatherings with ease, while still offering privacy in their master bedroom. So we hacked down one of the rooms to create an open communal space, and incorporated darker tones in the master bedroom to shape a more intimate retreat.
The homeowners wanted a space that could host gatherings with ease, while still offering privacy in their master bedroom.
So we hacked down one of the rooms to create an open communal space, and incorporated darker tones in the master bedroom to shape a more intimate retreat."
Areana Creation Pte Ltd,3,1468914524971789,Areana Creation Interior Design,27 Apr 2026,https://www.facebook.com/ads/library/?id=1468914524971789,ad_screenshots/Areana_Creation_Pte_Ltd_1468914524971789_advertiser_fallback.svg,advertiser:@areanacreation,"Hey furry homeowners - this one’s for you.
Custom cat holes built right into the entryway carpentry, so your cats can roam, peek, and judge you from above. Form meets function, whiskers included.
Meow. #catsg
Project // 95C Circuit Road
Designer // @jo.interiorspace"
Areana Creation Pte Ltd,4,1011865951509897,Areana Creation Interior Design,6 May 2026,https://www.facebook.com/ads/library/?id=1011865951509897,ad_screenshots/Areana_Creation_Pte_Ltd_1011865951509897_advertiser_fallback.svg,advertiser:@areanacreation,"Kitchen Cabinet from $2,188"
Areana Creation Pte Ltd,5,1452439649538332,Areana Creation Interior Design,6 May 2026,https://www.facebook.com/ads/library/?id=1452439649538332,ad_screenshots/Areana_Creation_Pte_Ltd_1452439649538332_advertiser_fallback.svg,advertiser:@areanacreation,"Kitchen Carpentry from $2,188"
REGO Interior Design,1,776883244894164,Rego Interior Design,5 Sep 2025,https://www.facebook.com/ads/library/?id=776883244894164,ad_screenshots/REGO_Interior_Design_776883244894164_advertiser_fallback.svg,advertiser:@regointeriordesign,"GET YOUR ENTIRE RESALE HOME RENOVATED FROM JUST $23,888!💰 ⏳ Limited time only promotion! 🏠 Includes kitchen, two bathrooms, bedrooms, and living room 🚧 Hacking, masonry, flooring, waterproofing, painting, carpentry 🎁 FREE upgrades worth $2,888 💯 No hidden costs, 100% quote transparency ⏰ No project delays, get your project completed within 10 weeks 😊💕 Over 100 satisfied homeowners have transformed their home with REGO Interior 🚨 This offer is only limited to the first 7 signups So hurry and click below to redeem your exclusive now!
GET YOUR ENTIRE RESALE HOME RENOVATED FROM JUST $23,888!💰
⏳ Limited time only promotion!
🏠 Includes kitchen, two bathrooms, bedrooms, and living room
🚧 Hacking, masonry, flooring, waterproofing, painting, carpentry
🎁 FREE upgrades worth $2,888
💯 No hidden costs, 100% quote transparency
⏰ No project delays, get your project completed within 10 weeks
😊💕 Over 100 satisfied homeowners have transformed their home with REGO Interior
🚨 This offer is only limited to the first 7 signups
So hurry and click below to redeem your exclusive now!"
